"EmployeeID","Attrition","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating","Age","BusinessTravel","Department","DistanceFromHome","Education","Gender","JobLevel","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager"
"3381","No","3","3","3","2","3","35","Travel_Rarely","Human Resources","1","3","Male","3","Married","136750","1","15","8","3","5","5","5","1","0"
"3382","No","4","4","2","3","3","52","Travel_Rarely","Research & Development","5","4","Male","1","Married","29110","2","17","8","2","26","3","9","7","8"
"3383","Yes","4","3","3","1","3","58","Travel_Rarely","Sales","9","2","Female","4","Single","59570","4","14","8","1","7","2","1","0","0"
"3384","No","3","3","4","3","3","53","Travel_Rarely","Research & Development","9","3","Male","1","Divorced","39200","6","16","8","1","22","3","17","15","2"
"3385","No","3","3","4","2","3","30","Travel_Rarely","Sales","3","4","Male","1","Divorced","64340","5","14","8","1","10","3","8","7","7"
"3386","No","3","4","3","3","4","38","Non-Travel","Sales","4","3","Male","2","Single","100480","1","23","8","1","6","2","5","1","3"
"3387","No","4","4","3","1","3","35","Travel_Rarely","Sales","1","2","Female","2","Divorced","109380","6","14","8","2","12","2","10","0","8"
"3388","No","NA","3","3","2","3","39","Travel_Rarely","Sales","1","1","Male","2","Single","23400","0","11","8","1","9","2","8","0","7"
"3389","Yes","2","2","2","3","3","40","Non-Travel","Research & Development","2","4","Male","1","Single","65450","4","15","8","0","22","2","1","0","0"
"3390","No","3","3","4","3","3","47","Travel_Frequently","Research & Development","7","4","Male","3","Divorced","69310","1","11","8","0","20","3","19","2","7"
"3391","No","1","4","3","3","3","36","Non-Travel","Sales","28","1","Male","2","Divorced","48980","4","13","8","1","12","3","7","0","7"
"3392","Yes","3","1","3","3","4","31","Non-Travel","Research & Development","28","4","Male","2","Single","25930","0","21","8","0","4","2","3","1","2"
"3393","No","4","3","3","3","3","33","Non-Travel","Sales","15","3","Male","4","Single","194360","1","19","8","2","10","4","10","6","0"
"3394","Yes","4","1","3","2","3","29","Travel_Rarely","Human Resources","3","5","Male","1","Single","27230","6","11","8","1","3","2","0","0","0"
"3395","No","2","4","3","3","3","33","Travel_Rarely","Research & Development","2","2","Male","2","Single","34790","3","12","8","0","5","3","3","0","2"
"3396","No","4","4","3","3","3","45","Travel_Rarely","Research & Development","26","1","Female","3","Divorced","27940","3","19","8","1","8","2","5","0","2"
"3397","No","4","4","2","2","4","50","Travel_Rarely","Sales","10","1","Female","1","Divorced","52490","9","21","8","2","32","2","5","1","3"
"3398","No","3","2","3","2","3","33","Travel_Frequently","Sales","1","3","Male","2","Married","21760","1","14","8","1","6","2","6","1","2"
"3399","No","1","3","4","3","3","41","Travel_Frequently","Sales","11","3","Male","1","Divorced","168720","2","15","8","1","21","2","18","0","11"
"3400","No","3","2","3","3","3","27","Travel_Rarely","Research & Development","20","4","Male","2","Married","34850","9","17","8","2","4","2","2","2","2"
"3401","No","4","1","3","4","3","45","Non-Travel","Sales","2","3","Female","1","Married","66440","1","12","8","0","9","3","9","0","8"
"3402","No","4","4","3","3","3","47","Travel_Rarely","Sales","18","4","Female","2","Single","55820","1","16","8","0","9","3","9","0","7"
"3403","Yes","1","3","3","2","3","30","Travel_Rarely","Sales","2","3","Male","2","Married","40000","4","12","8","0","7","5","5","0","1"
"3404","No","4","3","3","3","3","50","Travel_Rarely","Research & Development","1","3","Female","2","Married","134960","3","18","8","1","22","3","12","1","5"
"3405","No","3","3","2","2","3","38","Travel_Frequently","Research & Development","13","3","Male","1","Married","32100","0","17","8","2","3","5","2","0","2"
"3406","No","4","3","3","3","3","46","Travel_Rarely","Research & Development","28","3","Female","3","Divorced","190450","6","11","8","3","13","2","8","0","7"
"3407","No","4","3","3","3","3","24","Travel_Rarely","Sales","28","3","Female","1","Divorced","118490","1","16","8","1","5","3","4","3","2"
"3408","Yes","3","2","1","2","3","35","Travel_Rarely","Sales","24","3","Male","3","Divorced","20700","1","13","8","3","5","1","4","0","2"
"3409","No","3","1","3","3","3","31","Travel_Frequently","Research & Development","5","2","Male","2","Married","65020","1","12","8","0","4","3","4","0","3"
"3410","No","2","4","3","3","3","18","Non-Travel","Sales","5","4","Male","2","Single","32300","1","12","8","1","0","3","0","0","0"
"3411","No","3","3","3","3","3","54","Travel_Rarely","Sales","23","3","Female","1","Married","136030","8","13","8","1","22","2","10","0","8"
"3412","No","3","3","2","3","3","35","Travel_Rarely","Research & Development","6","4","Female","1","Divorced","119960","1","19","8","2","16","3","16","10","1"
"3413","No","2","1","2","2","3","30","Travel_Rarely","Research & Development","4","3","Female","5","Married","56050","0","12","8","1","9","0","8","1","7"
"3414","Yes","4","1","3","3","3","20","Travel_Rarely","Research & Development","2","2","Female","2","Single","63970","1","17","8","1","1","3","1","0","0"
"3415","Yes","2","2","3","3","3","30","Travel_Frequently","Research & Development","8","4","Male","1","Single","191440","0","11","8","0","4","3","3","1","2"
"3416","No","4","4","3","3","4","26","Travel_Rarely","Sales","1","3","Female","2","Married","175840","1","20","8","0","8","2","8","1","3"
"3417","No","2","1","2","3","4","22","Travel_Rarely","Research & Development","8","3","Male","2","Married","49070","1","21","8","1","4","2","4","1","1"
"3418","No","1","3","3","3","3","48","Travel_Rarely","Human Resources","2","4","Male","2","Single","45540","2","11","8","2","19","3","2","2","2"
"3419","No","3","3","3","3","3","48","Travel_Rarely","Sales","3","3","Male","1","Single","54150","7","11","8","1","27","1","15","4","8"
"3420","No","4","3","3","3","3","41","Travel_Rarely","Research & Development","2","3","Male","2","Single","47410","6","16","8","0","8","3","2","2","1"
"3421","No","4","4","3","4","3","39","Travel_Rarely","Sales","2","3","Male","3","Married","21150","1","18","8","0","21","3","21","11","8"
"3422","No","1","4","3","3","3","27","Travel_Rarely","Research & Development","3","3","Male","2","Married","31610","0","13","8","2","4","0","3","2","2"
"3423","No","2","4","2","3","3","35","Travel_Rarely","Sales","24","3","Male","5","Divorced","57450","1","17","8","3","3","4","3","1","2"
"3424","No","4","3","4","4","3","42","Travel_Rarely","Research & Development","23","4","Male","1","Married","23730","6","14","8","1","21","3","1","0","0"
"3425","No","1","4","3","4","4","50","Travel_Rarely","Sales","27","3","Male","2","Married","33100","4","22","8","1","8","3","1","0","0"
"3426","No","3","4","3","2","3","59","Travel_Rarely","Research & Development","16","4","Female","5","Single","186650","3","12","8","0","30","3","5","4","3"
"3427","Yes","1","2","1","4","3","37","Travel_Rarely","Sales","15","3","Male","2","Married","44850","5","11","8","1","15","2","1","0","0"
"3428","No","3","2","3","2","3","55","Travel_Frequently","Research & Development","26","2","Female","2","Married","27890","3","13","8","1","17","2","8","6","7"
"3429","No","2","3","3","3","3","41","Non-Travel","Research & Development","19","1","Male","2","Divorced","58280","1","13","8","0","21","0","21","5","10"
"3430","No","2","4","3","4","3","38","Travel_Rarely","Research & Development","24","2","Female","1","Single","23260","8","14","8","0","19","3","1","0","0"
"3431","Yes","2","1","3","2","3","26","Non-Travel","Research & Development","21","1","Female","1","Single","135250","8","17","8","1","7","4","2","2","2"
"3432","Yes","1","4","3","4","3","52","Travel_Rarely","Research & Development","5","4","Female","4","Married","14200","1","13","8","1","33","2","32","6","9"
"3433","No","4","4","3","3","3","44","Travel_Rarely","Research & Development","16","3","Female","1","Married","80200","3","11","8","1","23","2","12","11","11"
"3434","No","4","3","3","2","3","50","Non-Travel","Human Resources","2","2","Male","1","Married","36880","0","11","8","0","19","3","18","0","13"
"3435","Yes","3","1","3","3","3","36","Travel_Rarely","Sales","2","4","Male","4","Single","54820","1","18","8","0","18","3","17","15","14"
"3436","No","4","1","3","4","3","39","Travel_Frequently","Sales","11","3","Male","1","Single","160150","1","11","8","0","21","3","21","2","8"
"3437","No","2","4","2","3","3","33","Non-Travel","Sales","9","2","Male","5","Single","12000","0","11","8","1","3","3","2","2","2"
"3438","No","4","4","4","2","3","45","Travel_Rarely","Research & Development","7","2","Male","1","Married","56610","3","12","8","0","26","2","9","1","1"
"3439","No","4","3","3","1","4","32","Non-Travel","Research & Development","15","3","Male","2","Single","69290","9","20","8","0","10","6","8","7","7"
"3440","No","2","4","2","2","3","34","Travel_Rarely","Sales","6","4","Male","2","Divorced","96130","0","12","8","1","16","5","15","0","9"
"3441","No","2","4","1","3","3","59","Travel_Rarely","Research & Development","5","3","Male","2","Married","56740","3","12","8","0","14","6","6","0","4"
"3442","No","2","2","3","3","4","45","Travel_Rarely","Research & Development","16","1","Male","2","Single","54840","1","20","8","3","6","6","6","0","4"
"3443","No","3","2","3","4","4","53","Travel_Frequently","Sales","8","2","Male","2","Married","120610","2","20","8","1","30","2","15","6","12"
"3444","Yes","1","3","2","3","3","36","Travel_Rarely","Research & Development","7","2","Female","1","Divorced","56600","7","12","8","0","9","3","1","0","0"
"3445","Yes","1","1","3","3","3","26","Travel_Frequently","Sales","2","3","Male","2","Married","48210","6","14","8","2","6","2","3","1","2"
"3446","No","3","3","3","2","3","34","Travel_Rarely","Research & Development","2","2","Male","1","Married","64100","1","13","8","1","1","5","1","0","0"
"3447","No","4","2","3","4","3","28","Travel_Rarely","Research & Development","10","3","Male","2","Married","52100","1","15","8","0","1","1","1","0","0"
"3448","No","3","3","3","1","3","38","Travel_Frequently","Sales","9","4","Male","2","Married","26950","3","14","8","1","8","4","2","2","2"
"3449","No","2","3","2","3","3","50","Travel_Rarely","Research & Development","5","4","Male","1","Married","118780","2","13","8","1","29","2","8","7","7"
"3450","No","4","2","2","3","4","37","Travel_Rarely","Research & Development","1","3","Male","1","Single","170680","3","23","8","0","8","6","4","0","1"
"3451","No","3","1","2","3","3","40","Travel_Rarely","Human Resources","2","3","Male","5","Married","24550","1","15","8","1","8","2","7","7","5"
"3452","No","1","3","3","2","3","26","Travel_Frequently","Research & Development","3","3","Male","2","Divorced","139640","1","11","8","2","5","1","5","1","3"
"3453","No","4","4","3","2","3","46","Travel_Rarely","Research & Development","2","1","Female","3","Divorced","49410","9","13","8","2","23","2","2","2","2"
"3454","No","3","3","3","3","3","54","Travel_Rarely","Research & Development","5","3","Female","2","Married","24780","6","11","8","0","13","0","9","7","0"
"3455","No","1","3","3","3","3","56","Travel_Frequently","Research & Development","1","2","Female","2","Married","52280","2","11","8","0","18","4","5","0","3"
"3456","No","4","4","2","3","3","36","Travel_Rarely","Research & Development","4","2","Female","2","Single","44780","0","18","8","1","15","3","14","7","8"
"3457","No","3","1","4","2","3","55","Non-Travel","Research & Development","2","3","Female","2","Single","75470","7","16","8","0","31","2","9","6","2"
"3458","No","3","4","3","2","4","43","Travel_Rarely","Sales","25","2","Male","3","Divorced","50550","5","22","8","0","18","2","1","0","0"
"3459","Yes","4","4","3","2","4","20","Travel_Frequently","Sales","8","3","Male","3","Single","34640","1","20","8","0","2","3","2","0","2"
"3460","Yes","3","1","2","3","3","21","Travel_Rarely","Research & Development","1","4","Male","1","Single","57750","1","18","8","0","1","2","1","1","0"
"3461","No","4","1","3","3","3","46","Travel_Rarely","Sales","12","3","Female","3","Divorced","89430","8","12","8","1","19","6","16","1","7"
"3462","Yes","1","3","4","3","4","51","Travel_Rarely","Sales","23","3","Female","2","Married","192720","9","20","8","0","18","2","10","2","7"
"3463","Yes","2","1","2","2","3","28","Non-Travel","Research & Development","19","4","Female","4","Single","52380","1","17","8","1","10","4","10","1","9"
"3464","No","1","1","3","1","3","26","Travel_Rarely","Research & Development","5","4","Female","2","Married","46820","1","11","8","1","6","3","5","1","3"
"3465","No","3","1","2","3","3","30","Travel_Rarely","Research & Development","8","3","Female","1","Married","183000","0","14","8","0","7","6","6","0","2"
"3466","No","2","3","3","4","3","41","Travel_Rarely","Sales","1","4","Female","1","Married","52570","1","14","8","0","10","2","10","0","8"
"3467","No","3","3","2","3","3","38","Travel_Rarely","Research & Development","5","3","Male","1","Married","63490","0","11","8","0","20","3","19","1","9"
"3468","No","1","4","3","3","3","40","Travel_Rarely","Sales","1","4","Male","1","Married","48690","4","12","8","0","14","2","11","11","1"
"3469","No","1","3","3","2","3","27","Non-Travel","Sales","11","3","Female","2","Married","99850","1","14","8","1","3","3","3","1","2"
"3470","No","4","2","3","3","3","55","Travel_Frequently","Research & Development","23","5","Male","3","Married","36970","3","13","8","1","23","1","3","1","2"
"3471","No","3","3","4","4","3","28","Travel_Rarely","Research & Development","1","3","Male","2","Single","74570","3","11","8","2","10","1","8","1","7"
"3472","Yes","2","1","3","3","3","44","Travel_Rarely","Research & Development","18","4","Female","2","Married","21190","9","15","8","0","24","3","20","3","6"
"3473","No","4","4","3","3","3","33","Travel_Rarely","Sales","23","4","Female","4","Divorced","39830","4","12","8","0","9","3","3","1","2"
"3474","Yes","4","1","3","2","4","35","Travel_Rarely","Sales","7","4","Male","3","Single","61180","0","21","8","1","9","3","8","4","7"
"3475","Yes","1","3","3","3","3","33","Travel_Frequently","Research & Development","1","2","Female","1","Single","62140","1","19","8","2","14","3","13","3","8"
"3476","No","1","3","2","3","3","28","Travel_Rarely","Human Resources","1","1","Male","2","Divorced","63470","1","15","8","1","4","2","4","2","2"
"3477","No","1","4","2","3","3","34","Travel_Frequently","Sales","29","4","Male","1","Single","115100","0","14","8","1","7","5","6","0","4"
"3478","No","4","4","3","2","4","37","Travel_Rarely","Research & Development","7","4","Male","4","Divorced","71430","2","21","8","0","8","6","1","0","0"
